CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
8055261,2016,2016-06-09,3711,2016-05-31,1710,6063,,2,5,7,3711,0,0,0,,0,122,"GARNET AV",GRESHAM,59.00,E,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24433639999999,32.798985649999999
8057408,2016,2016-06-20,3711,2016-05-21,1620,7459,,6,5,7,3711,0,0,0,,0,234,"16TH AV","RIOS RD",19.00,S,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,08,22107,,M,B,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
8057446,2016,2016-06-14,3711,2016-06-02,1455,6415,,4,5,7,3711,0,0,0,,0,611,"SPORTS ARENA BL","OLLIE ST",100.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,M,-,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.22218989,32.756411810000003
8057985,2016,2016-07-21,3711,2016-07-10,1345,6871,,7,5,7,3711,0,0,0,,0,816,"EL CAJON BL","ILLINOIS AV",4.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12771297,32.755409890000003
8057993,2016,2016-07-21,3711,2016-07-09,0659,5718,,6,5,7,3711,0,0,0,,0,242,"10700 CAMINO RUIZ","CAMINO RUIZ",75.00,S,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
8057997,2016,2016-07-21,3711,2016-07-10,1411,7444,,7,5,7,3711,0,0,0,,0,627,"5TH AV","UPAS ST",42.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,04,21703,,M,C,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16036338000001,32.740915020000003
8059345,2016,2016-06-15,3711,2016-06-05,1740,6986,,7,5,7,3711,0,0,0,,0,234,"BLAZEWOOD WY","BLAZEWOOD PL",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,00,8222,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.08698,33.006630059999999
8059358,2016,2016-06-14,3711,2016-05-30,1504,7416,,1,5,7,3711,0,0,0,,0,611,"SPORTS ARENA BL","OLLIE ST",6.00,N,N,A,-,N,,,,,,,,,,,4,0,1,2,A,-,05,21650,1,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.22193618999999,32.756269109999998
8061184,2016,2016-07-21,3711,2016-07-11,2250,6961,,1,5,7,3711,0,0,0,,0,517,"F ST","22ND ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,D,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14403009,32.713710030000001
8064458,2016,2016-06-21,3711,2016-06-09,2003,7086,,4,5,7,3711,0,0,0,,0,834,"FAIRMONT AV","WIGHTMAN ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,M,H,-,B,A,H,-,B,A,0,Y,Y,,,Y,,L,04,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.1009301,32.747880039999998
8065038,2016,2016-06-17,3711,2016-06-06,0542,5654,3711,1,5,7,3711,0,0,0,,0,111,"BALBOA AV","BALBOA AV  6800",29.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,1,D,-,00,,,N,E,-,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
8067117,2016,2016-06-27,3711,2016-06-13,0819,6963,SD,1,5,7,3711,0,0,0,,0,834,"WIGHTMAN ST","CENTRAL AV",140.00,E,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.10771629,32.74777744
8068090,2016,2016-06-22,3711,2016-06-10,1038,7458,,5,5,7,3711,0,0,0,,0,445,"MARKET ST","MARKET CREEK PL",95.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,08,22107,,N,H,A,A,A,B,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.0878917,32.710494480000001
8068093,2016,2016-06-24,3711,2016-06-11,2111,5958,,6,5,7,3711,0,0,0,,0,234,"WEST BERNARDO DR","POBLADO RD",15.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.08242405,33.026329220000001
8068102,2016,2016-06-22,3711,2016-06-09,1423,6837,,4,5,7,3711,0,0,0,,0,524,"KETTNER BL","WEST ASH ST",5.00,S,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,21451,A,N,D,G,A,A,D,-,A,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16920987,32.7198463
8068110,2016,2016-06-22,3711,2016-06-04,0737,6995,,6,5,7,3711,0,0,0,,0,811,"ADAMS AV","36TH ST",13.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.11522212,32.763328770000001
8068117,2016,2016-06-22,3711,2016-06-09,2105,4965,"SAN D",4,5,7,3711,0,0,0,,0,523,BROADWAY,"16TH ST",12.00,E,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14943112,32.71575
8069099,2016,2016-07-11,3711,2016-06-16,1630,7452,,4,5,7,3711,0,0,0,,0,514,"19TH ST","ISLAND AV",24.00,N,N,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,12,22450,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14671067,32.710505740000002
8069137,2016,2016-06-28,3711,2016-06-18,2250,5388,,6,5,7,3711,0,0,0,,0,624,"MEADE AV","PARK BL",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,M,D,G,A,A,H,-,C,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14626009,32.757220029999999
8069181,2016,2016-06-29,3711,2016-06-15,1850,7489,,3,5,7,3711,0,0,0,,0,122,"MISSION BAY DR",GARNET,157.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21802,A,M,D,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21913465,32.806556479999998
8072099,2016,2016-06-29,3711,2016-06-19,1925,6812,,7,5,7,3711,0,0,0,,0,121,"MISSION BL","REDONDO CT",6.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21800,A,N,D,G,A,A,H,-,B,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25275657,32.784023820000002
8072470,2016,2016-07-12,3711,2016-06-20,1116,6244,,1,5,7,3711,0,0,0,,0,839,"WABASH AV","WIGHTMAN ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,12,22450,,N,-,A,A,A,H,-,A,D,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12031005,32.747850079999999
8072474,2016,2016-07-12,3711,2016-06-20,1835,6376,,1,5,7,3711,0,0,0,,0,826,"TROJAN AV","52ND ST",10.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.08366241,32.754870599999997
8074887,2016,2016-07-06,3711,2016-06-23,1837,6621,SD,4,5,7,3711,0,0,0,,0,122,"MISSION BAY DR","BUNKER HILL ST",5.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.21644134,32.802879799999999
8074916,2016,2016-07-05,3711,2016-06-24,1844,6451,EASTE,5,5,7,3711,0,0,0,,0,312,"ESMERALDAS DR","ESMERALDAS DR 10630",15.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
8075729,2016,2016-07-12,3711,2016-06-26,1007,7479,,7,5,7,3711,0,0,0,,0,521,"PARK BL","13TH ST",80.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,"- ",,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
8075745,2016,2016-07-12,3711,2016-06-09,1715,7014,,4,5,7,3711,0,0,0,,0,725,"DEL SOL BL","SURFPOINT WY",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,B,-,22,,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.02386009999999,32.572860069999997
8075749,2016,2016-07-12,3711,2016-06-25,2353,7340,SD,6,5,7,3711,0,0,0,,0,813,"EL CAJON BL","TEXAS ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13885012,32.755380010000003
8076134,2016,2016-08-11,3711,2016-06-23,1537,7000,,4,5,7,3711,0,0,0,,0,713,"LA MEDIA RD","SIEMPRE VIVA RD",4.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,-,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-116.96249027,32.553340949999999
8079795,2016,2016-07-13,3711,2016-07-02,2201,7460,,6,5,7,3711,0,0,0,,0,622,"PACIFIC HWY","ANNA AV",1000.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,03,22350,,N,E,A,A,A,H,-,C,D,0,,Y,,,Y,Y,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",32.759999999999998,-117.20245,"SAN DIEGO","SAN DIEGO",-117.20301361999999,32.76117498
8080898,2016,2016-08-02,3711,2016-07-13,1050,5647,,3,5,7,3711,0,0,0,,0,232,"CAMINO DEL NORTE","CARMEL MOUNTAIN RD",60.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,-,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.07212336000001,32.990772100000001
8080922,2016,2016-08-02,3711,2016-07-14,0801,7451,,4,5,7,3711,0,0,0,,0,311,"MURPHY CANYON RD","STONECREST BL",300.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.11406384999999,32.80516274
8081056,2016,2016-09-27,3711,2016-07-15,1645,7073,,5,5,7,3711,0,0,0,,0,,"MIDWAY DR","ROSECRANS ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21456,B,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20617000999999,32.749700060000002
8081534,2016,2016-07-11,3711,2016-06-29,0115,6876,,3,5,7,3711,0,0,0,,0,813,"TEXAS ST","HOWARD AV",158.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,A,E,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.1388,32.753597190000001
8081562,2016,2016-07-26,3711,2016-06-20,1400,6303,,1,5,7,3711,0,0,0,,0,524,BROADWAY,"7TH AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15834001,32.715720009999998
8083000,2016,2016-07-15,3711,2016-07-02,1205,4283,,6,5,7,3711,0,0,0,,0,122,"MISSION BL",BAYARD,248.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,3,C,-,18,,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
8083085,2016,2016-07-14,3711,2016-06-30,1924,7086,,4,5,7,3711,0,0,0,,0,833,"DWIGHT ST","CHAMOUNE AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,21,22106,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09662002,32.743970079999997
8083093,2016,2016-07-14,3711,2016-06-26,1701,7124,,7,5,7,3711,0,0,0,,0,444,"K ST","44TH ST",300.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,G,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09969006999999,32.707810029999997
8083113,2016,2016-07-14,3711,2016-06-30,1033,6082,,4,5,7,3711,0,0,0,,0,124,"VILLA LA JOLLA DR","HOLIDAY CT",60.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,F,I,A,A,A,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.23385743,32.870474360000003
8083356,2016,2016-07-19,3711,2016-06-18,1018,6774,,6,5,7,3711,0,0,0,,0,615,"CATALINA BL","POINT LOMA BL",0.00,,Y,B,-,N,,,,,,,,,,N,2,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24365001,32.729570019999997
8087287,2016,2016-07-19,3711,2016-06-21,1053,6686,SANDI,2,5,7,3711,0,0,0,,0,,"38TH ST","OCEAN VIEW BL",114.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,F,A,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.11252248,32.701582090000002
8087290,2016,2016-07-19,3711,2016-06-30,1850,7067,,4,5,7,3711,0,0,0,,0,615,"SCOTT ST","CARLETON ST",5.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.22940044000001,32.722561059999997
8087341,2016,2016-07-20,3711,2016-07-03,2048,5152,,7,5,7,3711,0,0,0,,0,122,"LAMONT ST","GARNET AV",111.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,00,8409,A,N,D,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.23542571,32.801310700000002
8087356,2016,2016-07-20,3711,2016-07-07,2058,7291,,4,5,7,3711,0,0,0,,0,627,"CENTRE ST","HARVEY MILK ST",76.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,14,21201,D,N,E,A,A,A,H,-,D,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14802593,32.749097679999998
8087379,2016,2016-07-20,3711,2016-07-09,1210,7050,,6,5,7,3711,0,0,0,,0,124,"LA JOLLA BL","MIDWAY ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21803,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.26814330000001,32.812302629999998
8087385,2016,2016-07-20,3711,2016-07-09,1654,7438,,6,5,7,3711,0,0,0,,0,523,"5TH AV","5TH AV 300",15.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16012985,32.708403109999999
8087570,2016,2016-07-25,3711,2016-07-11,1707,7130,,1,5,7,3711,0,0,0,,0,831,"ORANGE AV","46TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,07,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09546002,32.75312005
8087571,2016,2016-07-25,3711,2016-07-12,2210,4759,,2,5,7,3711,0,0,0,,0,122,"EMERALD ST","CASS ST",48.00,W,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,D,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25256057999999,32.799156539999998
8087577,2016,2016-07-22,3711,2016-07-13,1417,4897,,3,5,7,3711,0,0,0,,0,234,"HIGA PL","GABARDA RD",35.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.05685012000001,33.01133488
8087582,2016,2016-07-25,3711,2016-07-13,1040,7490,"SAN D",3,5,7,3711,0,0,0,,0,325,"MISSION GORGE RD","GOLFCREST DR",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,21451,A,N,G,G,A,A,H,-,A,A,0,,Y,,,Y,,I,11,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.04711002000001,32.818090120000001
8087588,2016,2016-10-13,3711,2016-07-09,1459,7192,,6,5,7,3711,0,0,0,,0,524,"7TH AV","C ST",104.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,21200,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15833000000001,32.717044899999998
8089376,2016,2016-09-23,3711,2016-08-29,2115,7180,,1,5,7,3711,0,0,0,,0,627,"ROBINSON AV","ROBINSON AV 300",0.00,,-,-,-,N,,,,,,,,,,N,3,0,1,1,A,-,08,22107,,N,-,A,A,-,-,-,C,-,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
8089384,2016,2016-09-20,3711,2016-08-30,1206,7494,,2,5,7,3711,0,0,0,,0,512,WEBSTER,"31ST ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,N,-,G,A,A,H,-,A,-,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12735008999999,32.704320010000004
8089948,2016,2016-10-20,3711,2016-08-30,1640,7435,,2,5,7,3711,0,0,0,,0,312,"TIERRA SANTA BL","RUEDA DR",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,M,C,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.09382008,32.817820070000003
8090162,2016,2016-08-26,3711,2016-07-18,2038,7238,,1,5,7,3711,0,0,0,,0,614,"BACON ST","NIAGARA AV",2.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,22450,,N,D,G,A,A,H,-,C,D,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25175622,32.746044449999999
8090351,2016,2016-07-28,3711,2016-07-17,2108,7454,,7,5,7,3711,0,0,0,,0,121,"BAYSIDE LN","SAN GABRIEL LN",3.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,17,21461,A,N,H,A,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25049104999999,32.765661829999999
8090355,2016,2016-07-28,3711,2016-07-15,1215,7390,,5,5,7,3711,0,0,0,,0,122,"HORNBLEND ST","MISSION BL",180.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21800,A,N,G,A,A,A,D,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25578406,32.795532629999997
8090888,2016,2016-07-28,3711,2016-07-03,1930,4965,"SAN D",7,5,7,3711,0,0,0,,0,,"EVERTS ST","WILBUR AV",86.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,A,E,A,A,H,-,A,D,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25053806,32.805868490000002
8090907,2016,2016-07-28,3711,2016-07-15,1918,5958,,5,5,7,3711,0,0,0,,0,242,"GOLD COAST DR","BLACK MOUNTAIN RD",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,21,22106,,N,A,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12420013000001,32.90536006
8091370,2016,2016-07-29,3711,2016-07-20,2050,4653,,3,5,7,3711,0,0,0,,0,311,"MURPHY CANYON RD","STONECREST BL",528.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,21717,,N,B,G,A,A,H,-,C,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.11417837,32.805779649999998
8091378,2016,2016-08-09,3711,2016-07-20,0200,7042,,3,5,7,3711,0,0,0,,0,624,"POLK AV","FLORIDA ST",15.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,H,A,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14381859,32.752141590000001
8091486,2016,2016-07-28,3711,2016-02-02,1700,7143,,2,5,7,3711,0,0,0,,0,627,"WEST WASHINGTON ST","DOVE ST",50.00,W,N,-,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,M,B,G,A,-,-,-,B,-,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16881209,32.749920000000003
